Temperature (°C),pH,TDS (ppm),EC (NTU),Quality,Quality Description
34.57914315750257,8.132729867271749,138.59448103251572,50.32322893448929,Poor,Water is of poor quality and may require significant treatment.
32.42651152895804,7.333604871488139,256.18063760324895,52.179642279446185,Excellent,Water is of exceptional quality.
5.048302259683074,7.5321999652550575,394.49262235092465,41.05689725204652,Poor,Water is of poor quality and may require significant treatment.
49.00833070818962,7.078581305946675,647.9421485181201,88.48406050453978,Moderate,"Water is acceptable, but may have some impurities."
26.58407953922935,6.184132653022444,264.0452673889695,48.98840015533711,Unacceptable,Water is not suitable for consumption.
28.34836755962137,8.847801942694087,767.8031395857149,57.31575364021597,Unacceptable,Water is not suitable for consumption.
3.610376876228716,7.443011878096958,749.0786873652381,80.00910936418995,Moderate,"Water is acceptable, but may have some impurities."
33.759994159922535,7.502405177799231,676.4541873831021,16.12880779894822,Poor,Water is of poor quality and may require significant treatment.
34.56965449147531,8.468908580401104,792.2208226002858,79.17106633176162,Poor,Water is of poor quality and may require significant treatment.
4.727414418477672,6.772068053250743,213.72489400875838,94.60744070864682,Excellent,Water is of exceptional quality.
23.02248716844574,7.8311142059910015,415.30112993336974,90.66948146309937,Poor,Water is of poor quality and may require significant treatment.
9.120767632193266,8.761054435273758,820.0915384538583,21.205512187761432,Unacceptable,Water is not suitable for consumption.
10.071451870199088,7.256270271247317,13.692986727364964,77.14711234751145,Excellent,Water is of exceptional quality.
48.12450912174048,6.310391121395488,552.9028889802873,73.94620091816842,Unacceptable,Water is not suitable for consumption.
0.8439635578107063,6.690513329542855,914.6364094024015,92.2720700938109,Poor,Water is of poor quality and may require significant treatment.
22.936504853013794,7.277140177014309,331.95608198829285,63.41075668674987,Good,"Water is suitable for consumption, but may require treatment."
32.519847550238055,6.898872427402855,341.1030756061626,23.282369539964876,Good,"Water is suitable for consumption, but may require treatment."
45.87540055948159,7.50308593811752,932.1358543010039,35.46051906037335,Poor,Water is of poor quality and may require significant treatment.
46.80487205536179,7.294420578663474,400.6101339009872,87.31958410144742,Good,"Water is suitable for consumption, but may require treatment."
23.065163187705686,6.999456676886073,961.3778445697659,90.95855303001498,Poor,Water is of poor quality and may require significant treatment.
43.94563171218793,6.248807493322659,162.98281467810327,20.312900191593965,Unacceptable,Water is not suitable for consumption.
48.179698051744964,8.280845833859106,163.5492621832557,44.3098917526747,Poor,Water is of poor quality and may require significant treatment.
14.310700188827452,6.197609129137737,6.418173420746243,66.20915272711012,Unacceptable,Water is not suitable for consumption.
8.035837484098952,6.743987324015749,468.0650386378208,72.88715489311184,Good,"Water is suitable for consumption, but may require treatment."
2.3389724502812737,8.295104684582064,627.0054733999921,10.399544702716845,Poor,Water is of poor quality and may require significant treatment.
15.440323110082543,8.047583453000794,165.62546999226058,72.67224206870165,Poor,Water is of poor quality and may require significant treatment.
48.47122085292334,8.654915274371817,44.684540338694845,4.341927171380789,Unacceptable,Water is not suitable for consumption.
30.15052402646013,8.121263411391473,323.1925814566249,15.09122542945791,Poor,Water is of poor quality and may require significant treatment.
42.6140110398466,6.0234417303328245,506.09598292939216,18.330214840997638,Unacceptable,Water is not suitable for consumption.
37.71341675586961,7.171937236719938,415.44641680920193,97.24203432741058,Good,"Water is suitable for consumption, but may require treatment."
6.309197695556923,8.582740040735032,582.7692065268437,32.290949590250115,Unacceptable,Water is not suitable for consumption.
37.479504780546186,6.901163986286987,332.3884852647471,26.94807183806921,Good,"Water is suitable for consumption, but may require treatment."
32.32771135681665,8.697625583065244,854.2591624307727,56.93674601114872,Unacceptable,Water is not suitable for consumption.
27.789932455548268,8.742961286023224,578.2546831381297,96.3244936304036,Unacceptable,Water is not suitable for consumption.
41.34277129155603,6.570429119307532,612.2782383821451,9.4646023045447,Moderate,"Water is acceptable, but may have some impurities."
38.868862956704525,6.725522060058877,254.35083630352707,5.4646511880167115,Excellent,Water is of exceptional quality.
5.850574728219554,6.984199150951348,975.7477615431126,43.090632901123435,Poor,Water is of poor quality and may require significant treatment.
49.35510793813969,7.0967023047058255,208.74399064717596,94.09568549978886,Excellent,Water is of exceptional quality.
18.661715818786035,6.580155661078845,308.8687588387356,81.23521559820873,Good,"Water is suitable for consumption, but may require treatment."
48.94401522787767,6.181329867371197,258.1901075870071,84.44979149074898,Unacceptable,Water is not suitable for consumption.
49.06821711212749,8.81892408947973,295.3800631227399,29.021758837354895,Unacceptable,Water is not suitable for consumption.
12.096826160424223,7.262007628471533,801.9490174849334,62.40118471471865,Poor,Water is of poor quality and may require significant treatment.
26.180980510541254,8.036665401152096,149.4141571479779,30.37951759316878,Poor,Water is of poor quality and may require significant treatment.
0.8268422580699375,7.0129298463297856,257.57139325503596,20.94915881538003,Excellent,Water is of exceptional quality.
46.72788949278843,6.781331592536694,632.4425709219054,20.4877072027684,Moderate,"Water is acceptable, but may have some impurities."
1.3838291818008441,6.655058473700103,626.4408307785258,79.3005245747908,Moderate,"Water is acceptable, but may have some impurities."
25.185152917957883,8.934343100817998,443.6021892860832,29.337396106731084,Unacceptable,Water is not suitable for consumption.
8.602573669705304,8.36380151638892,286.120999509887,27.990755513784826,Poor,Water is of poor quality and may require significant treatment.
32.1447364999397,6.999982006851672,613.9777408505129,48.2589808945443,Moderate,"Water is acceptable, but may have some impurities."
30.0024546225823,8.393181465670903,438.09474063921306,17.678505784727793,Poor,Water is of poor quality and may require significant treatment.
32.988232144132404,8.208493551506297,755.3862460127681,48.07116730805342,Poor,Water is of poor quality and may require significant treatment.
1.3196453208963843,6.878398870246745,604.9951169893939,13.769128355944183,Moderate,"Water is acceptable, but may have some impurities."
11.775095796229163,8.49121432119319,168.00121362927734,72.12853679558768,Poor,Water is of poor quality and may require significant treatment.
46.630623147608354,6.382330096191808,347.4072819158425,98.20043486262429,Unacceptable,Water is not suitable for consumption.
21.546009579981156,8.214288171447821,517.5089435153168,31.121783894944798,Poor,Water is of poor quality and may require significant treatment.
14.930252714731562,7.500268060530641,717.904982385835,3.8604896233283115,Poor,Water is of poor quality and may require significant treatment.
6.495541590696136,7.098560638853672,883.8220848525921,50.97018169750789,Poor,Water is of poor quality and may require significant treatment.
4.908192809708462,6.8282480611481695,6.127871320452671,76.06909511302837,Excellent,Water is of exceptional quality.
38.24834702293461,8.314766496360644,282.13326367182987,35.98708531614112,Poor,Water is of poor quality and may require significant treatment.
43.265174870614615,7.771876034630882,174.46458272251863,45.75910878214543,Poor,Water is of poor quality and may require significant treatment.
41.56673833863829,8.19258174720075,163.06903098652492,65.17537993359281,Poor,Water is of poor quality and may require significant treatment.
40.63127474715319,7.762805688566704,577.5051957067554,83.1833941719472,Poor,Water is of poor quality and may require significant treatment.
45.95324566963779,7.513497672312046,999.0106594026927,29.45583005285529,Poor,Water is of poor quality and may require significant treatment.
40.960609794109686,7.800640887121055,604.1136426947804,23.266026994633492,Poor,Water is of poor quality and may require significant treatment.
6.207779185537632,8.038571805664601,363.290690859148,95.1508083988215,Poor,Water is of poor quality and may require significant treatment.
8.326330419632194,6.816323119130908,282.6152283488449,86.77110124374711,Excellent,Water is of exceptional quality.
32.64691004788147,8.44102276133345,217.20697110356247,73.46321989628588,Poor,Water is of poor quality and may require significant treatment.
43.613221804952616,8.288964516970612,501.14717638031306,13.34334070264932,Poor,Water is of poor quality and may require significant treatment.
8.772430220927923,6.485500427542714,521.1051099997145,74.48074800381148,Unacceptable,Water is not suitable for consumption.
17.2812756187062,7.5800136987375915,146.5010990161557,0.2870825196490734,Poor,Water is of poor quality and may require significant treatment.
18.980890320758594,7.395624974846324,985.2816556494964,6.366834801952448,Poor,Water is of poor quality and may require significant treatment.
15.068892481368579,7.691228533419949,463.91863099269216,82.34368182120633,Poor,Water is of poor quality and may require significant treatment.
11.618350907225322,8.1997515333237,717.2582732874652,52.00204990890168,Poor,Water is of poor quality and may require significant treatment.
47.373069976617124,8.023523676728999,585.448271755179,53.13732279354703,Poor,Water is of poor quality and may require significant treatment.
9.734506134370625,8.075920943536802,225.39787843899305,49.001400848343565,Poor,Water is of poor quality and may require significant treatment.
18.985512658995034,6.505675584873657,648.6131819891955,80.89803311877942,Moderate,"Water is acceptable, but may have some impurities."
